wall,t,timeScale,bladeGapFraction,heroHipX,heroHipY,heroHandX,heroHandY,heroTipX,heroTipY,foeHipX,foeHipY,foeHandX,foeHandY,foeTipX,foeTipY,heroShoulderX,heroShoulderY,heroElbowX,heroElbowY,heroHeadX,heroHeadY,heroStandX,foeStandX,heroArmWeight,heroBladeWeight
1.65833,1.61601,1.00000,0.103735,0.16000,0.95000,0.34554,0.83853,0.99959,0.46339,1.55000,0.95271,1.54948,0.85087,1.06067,0.27679,0.37477,1.35663,0.25438,1.08195,0.27674,1.57736,0.16000,1.55000,0.59802,0.00000
1.66667,1.62434,1.00000,0.086083,0.16000,0.95000,0.43298,0.83520,1.13200,0.55256,1.55000,0.95223,1.54915,0.85062,1.05859,0.27804,0.37481,1.35666,0.30954,1.06394,0.27674,1.57736,0.16000,1.55000,0.58200,0.00000
1.67500,1.63268,1.00000,0.087740,0.16000,0.95000,0.52334,0.85012,1.25780,0.67958,1.55000,0.95174,1.54885,0.85042,1.05653,0.27935,0.37482,1.35667,0.36584,1.05689,0.27674,1.57736,0.16000,1.55000,0.56613,0.00000
1.68333,1.64101,1.00000,0.118982,0.16000,0.96500,0.57466,0.90719,1.32331,0.81749,1.55000,0.95126,1.54825,0.85017,1.05375,0.28099,0.32891,1.38802,0.39562,1.09562,0.22965,1.59814,0.16000,1.55000,0.55046,0.00000
1.69167,1.64934,1.00000,0.136661,0.16000,0.96498,0.64014,0.93497,1.39409,0.92659,1.55000,0.95077,1.54775,0.84991,1.05128,0.28244,0.32800,1.38045,0.44180,1.10297,0.24011,1.59557,0.16000,1.55000,0.53504,0.00000
1.70000,1.65768,1.00000,0.213635,0.16000,0.96495,0.71056,0.99212,1.45648,1.10219,1.55000,0.95027,1.54736,0.84971,1.04893,0.28395,0.32806,1.38043,0.48831,1.12691,0.24009,1.59556,0.16000,1.55000,0.51991,0.00000
1.70833,1.66601,1.00000,0.301310,0.16000,0.96490,0.76902,1.05826,1.48910,1.28184,1.55000,0.94978,1.54686,0.84945,1.04649,0.28542,0.32821,1.38031,0.52867,1.15723,0.24024,1.59549,0.16000,1.55000,0.50512,0.00000
1.71667,1.67434,1.00000,0.372695,0.16000,0.96484,0.81479,1.13105,1.49290,1.46073,1.55000,0.94928,1.54630,0.84923,1.04377,0.28712,0.32834,1.38030,0.56227,1.19262,0.24016,1.59546,0.16000,1.55000,0.49070,0.00000
1.72500,1.68268,1.00000,0.427050,0.16000,0.96476,0.84757,1.20765,1.46963,1.63373,1.55000,0.94879,1.54601,0.84902,1.04176,0.28845,0.32840,1.38024,0.58872,1.23130,0.24006,1.59541,0.16000,1.55000,0.47669,0.00000
1.73333,1.69101,1.00000,1.077550,0.16000,0.96467,0.25027,1.93118,-0.36234,2.37076,1.55000,0.94829,1.54541,0.84881,1.03880,0.29038,0.32866,1.38012,0.31626,1.67978,0.24016,1.59533,0.16000,1.55000,0.30115,0.00000
1.74167,1.69934,1.00000,1.058795,0.16000,0.96457,0.29530,1.93483,-0.28515,2.41607,1.55000,0.94779,1.54482,0.84856,1.03607,0.29207,0.32887,1.37989,0.34360,1.67944,0.24040,1.59521,0.16000,1.55000,0.30716,0.00000
1.75000,1.70768,1.00000,1.023997,0.16000,0.96446,0.37085,1.93303,-0.14864,2.47952,1.55000,0.94729,1.54447,0.84833,1.03401,0.29341,0.32919,1.37975,0.38862,1.67372,0.24054,1.59511,0.16000,1.55000,0.31774,0.00000
1.75833,1.71601,1.00000,0.970059,0.16000,0.96434,0.47171,1.91416,0.04778,2.53769,1.55000,0.94679,1.54419,0.84812,1.03203,0.29477,0.32962,1.37948,0.44717,1.65540,0.24091,1.59494,0.16000,1.55000,0.33231,0.00000
1.76667,1.72434,1.00000,0.896571,0.16000,0.96420,0.58726,1.86654,0.29605,2.56204,1.55000,0.94630,1.54370,0.84790,1.02943,0.29652,0.32986,1.37933,0.51165,1.61786,0.24092,1.59484,0.16000,1.55000,0.35030,0.00000
1.77500,1.73268,1.00000,0.803141,0.16000,0.96405,0.70369,1.78034,0.58164,2.52439,1.55000,0.94580,1.54315,0.84770,1.02676,0.29829,0.33030,1.37907,0.57250,1.55595,0.24124,1.59468,0.16000,1.55000,0.37117,0.00000
1.78333,1.74101,1.00000,0.694108,0.16000,0.96389,0.80114,1.65286,0.87534,2.40319,1.55000,0.94530,1.54275,0.84749,1.02448,0.29987,0.33072,1.37885,0.61645,1.46996,0.24146,1.59452,0.16000,1.55000,0.39442,0.00000
1.79167,1.74934,1.00000,0.579453,0.16000,0.96372,0.85923,1.49014,1.14029,2.18979,1.55000,0.94481,1.54221,0.84729,1.02184,0.30166,0.33112,1.37861,0.63077,1.36618,0.24163,1.59435,0.16000,1.55000,0.41956,0.00000
1.80000,1.75768,1.00000,0.479597,0.16000,0.96355,0.86109,1.30825,1.33697,1.89310,1.55000,0.94432,1.54183,0.84704,1.01979,0.30300,0.33161,1.37832,0.60615,1.25760,0.24196,1.59417,0.16000,1.55000,0.44614,0.00000
1.80833,1.76601,1.00000,0.403940,0.16000,0.96336,0.79829,1.13173,1.43157,1.54095,1.55000,0.94383,1.54156,0.84687,1.01764,0.30464,0.33197,1.37820,0.54017,1.16233,0.24187,1.59404,0.16000,1.55000,0.47375,0.00000
1.81667,1.77434,1.00000,0.261807,0.16000,0.96316,0.67468,0.98684,1.40509,1.17395,1.55000,0.94334,1.54101,0.84663,1.01522,0.30621,0.33256,1.37791,0.43961,1.09776,0.24223,1.59383,0.16000,1.55000,0.50199,0.00000
1.82500,1.78268,1.00000,0.145190,0.16000,0.96295,0.50593,0.89702,1.25762,0.83808,1.55000,0.94285,1.54047,0.84645,1.01262,0.30805,0.33314,1.37755,0.31932,1.07796,0.24269,1.59359,0.16000,1.55000,0.53049,0.00000
1.83333,1.79101,1.00000,0.120650,0.16000,0.96274,0.31837,0.87683,1.01034,0.57735,1.55000,0.94237,1.54009,0.84626,1.01038,0.30968,0.33362,1.37725,0.20050,1.10849,0.24293,1.59338,0.16000,1.55000,0.55893,0.00000
1.84167,1.79934,1.00000,0.192825,0.16000,0.96252,0.14080,0.92714,0.69888,0.42013,1.55000,0.94190,1.53966,0.84607,1.00810,0.31132,0.33413,1.37692,0.10411,1.18446,0.24322,1.59317,0.16000,1.55000,0.58698,0.00000
1.85000,1.80768,1.00000,0.377868,0.16000,0.96229,-0.00023,1.03626,0.36710,0.37779,1.55000,0.94142,1.53937,0.84588,1.00618,0.31277,0.33472,1.37657,0.04702,1.29185,0.24359,1.59292,0.16000,1.55000,0.61438,0.00000
1.85833,1.81601,1.00000,0.563090,0.16000,0.96205,-0.08744,1.18322,0.05566,0.44292,1.55000,0.94095,1.53905,0.84569,1.00422,0.31422,0.33522,1.37632,0.03734,1.41123,0.24373,1.59272,0.16000,1.55000,0.64087,0.00000
1.86667,1.82434,1.00000,0.727300,0.16000,0.96181,-0.11414,1.34293,-0.20273,0.59415,1.55000,0.94049,1.53862,0.84552,1.00196,0.31589,0.33576,1.37580,0.07403,1.52225,0.24434,1.59243,0.16000,1.55000,0.66624,0.00000
1.87500,1.83268,1.00000,0.864959,0.16000,0.96156,-0.08498,1.49223,-0.38898,0.80223,1.55000,0.94003,1.53804,0.84532,0.99935,0.31776,0.33617,1.37549,0.14745,1.60858,0.24451,1.59221,0.16000,1.55000,0.69029,0.00000
1.88333,1.84101,1.00000,0.963598,0.16000,0.96130,-0.01163,1.61402,-0.49755,1.03748,1.55000,0.93958,1.53781,0.84514,0.99771,0.31902,0.33689,1.37503,0.24415,1.66025,0.24517,1.59192,0.16000,1.55000,0.71285,0.00000
1.89167,1.84934,1.00000,1.005907,0.16000,0.96104,0.08890,1.69859,-0.53417,1.27397,1.55000,0.93913,1.53737,0.84499,0.99546,0.32075,0.33731,1.37459,0.34769,1.67433,0.24550,1.59165,0.16000,1.55000,0.73380,0.00000
1.90000,1.85768,1.00000,0.994828,0.16000,0.96078,0.20081,1.74355,-0.50980,1.49149,1.55000,0.93869,1.53708,0.84479,0.99356,0.32221,0.33780,1.37409,0.44491,1.65423,0.24600,1.59137,0.16000,1.55000,0.75302,0.00000
1.90833,1.86601,1.00000,0.964129,0.16000,0.96051,0.31082,1.75301,-0.43961,1.67972,1.55000,0.93826,1.53686,0.84463,0.99194,0.32351,0.33839,1.37361,0.52618,1.60746,0.24658,1.59107,0.16000,1.55000,0.77044,0.00000
1.91667,1.87434,1.00000,0.921324,0.16000,0.96023,0.40906,1.73386,-0.33846,1.83252,1.55000,0.93783,1.53642,0.84445,0.98990,0.32500,0.33890,1.37309,0.58584,1.54330,0.24714,1.59077,0.16000,1.55000,0.78601,0.00000
1.92500,1.88268,1.00000,0.872881,0.16000,0.95995,0.49020,1.69475,-0.21941,1.94963,1.55000,0.93741,1.53616,0.84431,0.98805,0.32654,0.33929,1.37253,0.62257,1.47104,0.24767,1.59047,0.16000,1.55000,0.79972,0.00000
1.93333,1.89101,1.00000,0.823289,0.16000,0.95967,0.55321,1.64360,-0.09185,2.03400,1.55000,0.93700,1.53594,0.84417,0.98645,0.32788,0.33986,1.37195,0.63863,1.39811,0.24839,1.59014,0.16000,1.55000,0.81156,0.00000
1.94167,1.89934,1.00000,0.775885,0.16000,0.95939,0.59884,1.58737,0.03691,2.09012,1.55000,0.93659,1.53568,0.84401,0.98480,0.32919,0.34040,1.37142,0.63749,1.33033,0.24901,1.58982,0.16000,1.55000,0.82157,0.00000
1.95000,1.90768,1.00000,0.732592,0.16000,0.95910,0.62931,1.53070,0.16138,2.12194,1.55000,0.93620,1.53545,0.84383,0.98339,0.33028,0.34074,1.37072,0.62354,1.27084,0.24979,1.58947,0.16000,1.55000,0.82983,0.00000
1.95833,1.91601,1.00000,0.694338,0.16000,0.95881,0.64783,1.47767,0.27775,2.13461,1.55000,0.93581,1.53510,0.84374,0.98127,0.33210,0.34098,1.37024,0.60164,1.22188,0.25012,1.58920,0.16000,1.55000,0.83642,0.00000
1.96667,1.92434,1.00000,0.660803,0.16000,0.95852,0.65817,1.42884,0.38633,2.13214,1.55000,0.93543,1.53483,0.84355,0.97982,0.33318,0.34142,1.36960,0.57570,1.18234,0.25091,1.58886,0.16000,1.55000,0.84148,0.00000
1.97500,1.93268,1.00000,0.631950,0.16000,0.95823,0.66279,1.38585,0.48470,2.11852,1.55000,0.93506,1.53461,0.84346,0.97824,0.33458,0.34177,1.36901,0.54897,1.15216,0.25153,1.58853,0.16000,1.55000,0.84515,0.00000
1.98333,1.94101,1.00000,0.606888,0.16000,0.95793,0.66431,1.34828,0.57381,2.09683,1.55000,0.93470,1.53429,0.84333,0.97655,0.33595,0.34235,1.36849,0.52374,1.12963,0.25213,1.58815,0.16000,1.55000,0.84761,0.00000
1.99167,1.94934,1.00000,0.585464,0.16000,0.95764,0.66372,1.31564,0.65281,2.06956,1.55000,0.93436,1.53412,0.84316,0.97541,0.33685,0.34266,1.36788,0.50084,1.11306,0.25279,1.58782,0.16000,1.55000,0.84907,0.00000
2.00000,1.95768,1.00000,0.566274,0.16000,0.95734,0.66264,1.28681,0.72395,2.03832,1.55000,0.93402,1.53390,0.84305,0.97402,0.33802,0.34323,1.36711,0.48112,1.10076,0.25390,1.58742,0.16000,1.55000,0.84977,0.00000
2.00833,1.96601,1.00000,0.549367,0.16000,0.95705,0.66119,1.26164,0.78733,2.00502,1.55000,0.93369,1.53375,0.84294,0.97272,0.33921,0.34348,1.36654,0.46424,1.09200,0.25448,1.58711,0.16000,1.55000,0.84999,0.00000
2.01667,1.97434,1.00000,0.515120,0.16000,0.95000,0.66743,1.20995,0.88361,1.93230,1.55000,0.93338,1.53358,0.84281,0.97158,0.34015,0.36033,1.35153,0.45120,1.06570,0.27504,1.57755,0.16000,1.55000,0.85000,0.00000
2.02500,1.98268,1.00000,0.491593,0.16000,0.94999,0.66717,1.17661,0.97121,1.86660,1.55000,0.93307,1.53336,0.84272,0.97021,0.34136,0.36167,1.35116,0.43472,1.06027,0.27698,1.57731,0.16000,1.55000,0.85000,0.00000
2.03333,1.99101,1.00000,0.480616,0.16000,0.94997,0.66364,1.15969,1.00993,1.82946,1.55000,0.93278,1.53310,0.84262,0.96880,0.34255,0.36110,1.35117,0.42441,1.05800,0.27669,1.57734,0.16000,1.55000,0.85000,0.00000
2.04167,1.99934,1.00000,0.471222,0.16000,0.94994,0.65981,1.14468,1.04205,1.79461,1.55000,0.93250,1.53293,0.84252,0.96767,0.34353,0.36067,1.35105,0.41541,1.05616,0.27674,1.57731,0.16000,1.55000,0.85000,0.00000
2.05000,2.00768,1.00000,0.464620,0.16000,0.94990,0.65478,1.13268,1.06457,1.76560,1.55000,0.93224,1.53297,0.84239,0.96714,0.34406,0.36011,1.35101,0.40680,1.05474,0.27650,1.57731,0.16000,1.55000,0.85000,0.00000
2.05833,2.01601,1.00000,0.459497,0.16000,0.94984,0.64971,1.12347,1.07992,1.74269,1.55000,0.93198,1.53275,0.84236,0.96577,0.34533,0.35992,1.35098,0.39933,1.05365,0.27645,1.57727,0.16000,1.55000,0.85000,0.00000
2.06667,2.02434,1.00000,0.457092,0.16000,0.94978,0.64394,1.11737,1.08734,1.72722,1.55000,0.93174,1.53261,0.84224,0.96506,0.34586,0.35967,1.35111,0.39211,1.05294,0.27598,1.57730,0.16000,1.55000,0.85000,0.00000
2.07500,2.03268,1.00000,0.456286,0.16000,0.94971,0.63772,1.11373,1.08834,1.71826,1.55000,0.93152,1.53245,0.84219,0.96395,0.34689,0.35968,1.35115,0.38514,1.05230,0.27584,1.57726,0.16000,1.55000,0.85000,0.00000
2.08333,2.04101,1.00000,0.458147,0.16000,0.94963,0.63072,1.11299,1.08227,1.71683,1.55000,0.93130,1.53266,0.84210,0.96378,0.34724,0.35970,1.35132,0.37805,1.05195,0.27537,1.57727,0.16000,1.55000,0.85000,0.00000
2.09167,2.04934,1.00000,0.461548,0.16000,0.94954,0.62312,1.11458,1.07025,1.72170,1.55000,0.93111,1.53241,0.84198,0.96296,0.34778,0.35991,1.35143,0.37090,1.05170,0.27513,1.57723,0.16000,1.55000,0.85000,0.00000
2.10000,2.05768,1.00000,0.466887,0.16000,0.94944,0.61486,1.11884,1.05168,1.73342,1.55000,0.93092,1.53235,0.84196,0.96214,0.34863,0.36010,1.35162,0.36374,1.05171,0.27471,1.57722,0.16000,1.55000,0.85000,0.00000
2.10833,2.06601,1.00000,0.474025,0.16000,0.94934,0.60594,1.12503,1.02779,1.74998,1.55000,0.93076,1.53230,0.84190,0.96172,0.34901,0.36047,1.35176,0.35651,1.05186,0.27447,1.57716,0.16000,1.55000,0.85000,0.00000
2.11667,2.07434,1.00000,0.483241,0.16000,0.94922,0.59628,1.13407,0.99631,1.77321,1.55000,0.93061,1.53223,0.84185,0.96108,0.34962,0.36061,1.35205,0.34953,1.05233,0.27381,1.57717,0.16000,1.55000,0.85000,0.00000
2.12500,2.08268,1.00000,0.494675,0.16000,0.94910,0.58598,1.14547,0.95744,1.80163,1.55000,0.93047,1.53237,0.84179,0.96103,0.34978,0.36094,1.35233,0.34308,1.05294,0.27328,1.57715,0.16000,1.55000,0.85000,0.00000
2.13333,2.09101,1.00000,0.505538,0.16000,0.94897,0.57671,1.15690,0.91811,1.82918,1.55000,0.93035,1.53229,0.84179,0.96038,0.35043,0.36138,1.35249,0.33825,1.05346,0.27304,1.57706,0.16000,1.55000,0.85000,0.00000
2.14167,2.09934,1.00000,0.514926,0.16000,0.94883,0.56976,1.16689,0.88407,1.85225,1.55000,0.93025,1.53231,0.84173,0.96022,0.35059,0.36161,1.35282,0.33561,1.05403,0.27243,1.57705,0.16000,1.55000,0.85000,0.00000
2.15000,2.10768,1.00000,0.522042,0.16000,0.94868,0.56519,1.17521,0.85592,1.87091,1.55000,0.93016,1.53206,0.84173,0.95940,0.35125,0.36183,1.35315,0.33503,1.05443,0.27177,1.57703,0.16000,1.55000,0.85000,0.00000
2.15833,2.11601,1.00000,0.528104,0.16000,0.94853,0.56250,1.18221,0.83256,1.88619,1.55000,0.93010,1.53218,0.84169,0.95952,0.35121,0.36212,1.35347,0.33600,1.05468,0.27124,1.57697,0.16000,1.55000,0.85000,0.00000
2.16667,2.12434,1.00000,0.533246,0.16000,0.94837,0.56182,1.18878,0.81152,1.90023,1.55000,0.93005,1.53235,0.84167,0.95970,0.35119,0.36233,1.35381,0.33908,1.05479,0.27063,1.57693,0.16000,1.55000,0.85000,0.00000
2.17500,2.13268,1.00000,0.538328,0.16000,0.94820,0.56384,1.19660,0.78773,1.91659,1.55000,0.93001,1.53238,0.84168,0.95953,0.35142,0.36267,1.35413,0.34608,1.05467,0.27016,1.57685,0.16000,1.55000,0.85000,0.00000
2.18333,2.14101,1.00000,0.546788,0.16000,0.94803,0.57300,1.21182,0.74444,1.94607,1.55000,0.93000,1.53238,0.84166,0.95953,0.35140,0.36284,1.35447,0.36603,1.05457,0.26955,1.57680,0.16000,1.55000,0.85000,0.00000
2.19167,2.14934,1.00000,0.564128,0.16000,0.94785,0.59045,1.24287,0.65806,1.99383,1.55000,0.93000,1.53260,0.84168,0.95994,0.35120,0.36283,1.35494,0.40738,1.05835,0.26865,1.57679,0.16000,1.55000,0.85000,0.00000
2.20000,2.15768,1.00000,0.585087,0.16000,0.94767,0.60487,1.27876,0.55867,2.03134,1.55000,0.93000,1.53260,0.84168,0.95994,0.35120,0.36298,1.35529,0.45166,1.06878,0.26804,1.57672,0.16000,1.55000,0.85000,0.00000
2.20833,2.16601,1.00000,0.608457,0.16000,0.94748,0.61371,1.31633,0.45503,2.05345,1.55000,0.93000,1.53282,0.84169,0.96035,0.35099,0.36307,1.35568,0.49377,1.08574,0.26732,1.57666,0.16000,1.55000,0.85000,0.00000
2.21667,2.17434,1.00000,0.633385,0.16000,0.94728,0.61687,1.35475,0.34932,2.05968,1.55000,0.93000,1.53282,0.84169,0.96035,0.35099,0.36316,1.35601,0.53291,1.10876,0.26677,1.57657,0.16000,1.55000,0.85000,0.00000
2.22500,2.18268,1.00000,0.659557,0.16000,0.94708,0.61418,1.39325,0.24381,2.05001,1.55000,0.93000,1.53282,0.84169,0.96035,0.35099,0.36316,1.35640,0.56810,1.13744,0.26604,1.57650,0.16000,1.55000,0.85000,0.00000
2.23333,2.19101,1.00000,0.686438,0.16000,0.94688,0.60559,1.43099,0.14081,2.02470,1.55000,0.93000,1.53283,0.84169,0.96036,0.35099,0.36295,1.35687,0.59845,1.17116,0.26501,1.57648,0.16000,1.55000,0.85000,0.00000
2.24167,2.19934,1.00000,0.713508,0.16000,0.94667,0.59165,1.46749,0.04220,1.98384,1.55000,0.93000,1.53283,0.84169,0.96036,0.35099,0.36294,1.35723,0.62399,1.20959,0.26435,1.57639,0.16000,1.55000,0.84982,0.00000
2.25000,2.20768,1.00000,0.742779,0.16000,0.94645,0.57044,1.50538,-0.05696,1.92357,1.55000,0.93000,1.53283,0.84169,0.96036,0.35099,0.36277,1.35767,0.64507,1.25640,0.26344,1.57633,0.16000,1.55000,0.84841,0.00000
2.25833,2.21601,1.00000,0.773518,0.16000,0.94623,0.54070,1.54293,-0.15163,1.84159,1.55000,0.93000,1.53305,0.84170,0.96077,0.35078,0.36257,1.35804,0.65884,1.31140,0.26265,1.57626,0.16000,1.55000,0.84567,0.00000
2.26667,2.22434,1.00000,0.803762,0.16000,0.94601,0.50175,1.57726,-0.23498,1.73767,1.55000,0.93000,1.53305,0.84170,0.96077,0.35078,0.36252,1.35832,0.66209,1.37268,0.26209,1.57614,0.16000,1.55000,0.84167,0.00000
2.27500,2.23268,1.00000,0.832143,0.16000,0.94578,0.45298,1.60564,-0.30098,1.61345,1.55000,0.93000,1.53305,0.84170,0.96077,0.35078,0.36211,1.35881,0.65144,1.43779,0.26094,1.57610,0.16000,1.55000,0.83651,0.00000
2.28333,2.24101,1.00000,0.856174,0.16000,0.94555,0.39600,1.62422,-0.34247,1.47202,1.55000,0.93000,1.53327,0.84172,0.96117,0.35058,0.36201,1.35907,0.62554,1.50226,0.26038,1.57597,0.16000,1.55000,0.83025,0.00000
2.29167,2.24934,1.00000,0.873571,0.16000,0.94532,0.33220,1.63018,-0.35451,1.31882,1.55000,0.93000,1.53327,0.84172,0.96117,0.35058,0.36160,1.35951,0.58298,1.56185,0.25935,1.57592,0.16000,1.55000,0.82299,0.00000
2.30000,2.25768,1.00000,0.892493,0.16000,0.94508,0.26728,1.64334,-0.36880,1.23848,1.55000,0.93000,1.53327,0.84172,0.96117,0.35058,0.36124,1.35984,0.52518,1.61097,0.25849,1.57583,0.16000,1.55000,0.81478,0.00000
2.30833,2.26601,1.00000,0.921817,0.16000,0.94485,0.19558,1.66508,-0.42054,1.23044,1.55000,0.93000,1.53327,0.84172,0.96117,0.35058,0.36097,1.36013,0.45473,1.64501,0.25775,1.57572,0.16000,1.55000,0.80571,0.00000
2.31667,2.27434,1.00000,0.943979,0.16000,0.94461,0.11565,1.66517,-0.47446,1.19582,1.55000,0.93000,1.53349,0.84173,0.96158,0.35037,0.36046,1.36049,0.37553,1.66003,0.25676,1.57565,0.16000,1.55000,0.79585,0.00000
2.32500,2.28268,1.00000,0.955817,0.16000,0.94436,0.03419,1.64087,-0.52292,1.13279,1.55000,0.93000,1.53349,0.84173,0.96158,0.35037,0.36008,1.36076,0.29382,1.65327,0.25596,1.57554,0.16000,1.55000,0.78527,0.00000
2.33333,2.29101,1.00000,0.956243,0.16000,0.94412,-0.04220,1.59217,-0.55916,1.04330,1.55000,0.93000,1.53349,0.84173,0.96158,0.35037,0.35955,1.36104,0.21575,1.62423,0.25508,1.57545,0.16000,1.55000,0.77403,0.00000
2.34167,2.29934,1.00000,0.943387,0.16000,0.94387,-0.10609,1.52077,-0.57451,0.92992,1.55000,0.93000,1.53349,0.84173,0.96158,0.35037,0.35903,1.36135,0.14819,1.57465,0.25410,1.57536,0.16000,1.55000,0.76220,0.00000
2.35000,2.30768,1.00000,0.915607,0.16000,0.94362,-0.14065,1.44795,-0.55181,0.81592,1.55000,0.93000,1.53349,0.84173,0.96158,0.35037,0.35868,1.36151,0.10748,1.52535,0.25353,1.57521,0.16000,1.55000,0.74984,0.00000
2.35833,2.31601,1.00000,0.877117,0.16000,0.94338,-0.15759,1.37538,-0.50276,0.70503,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35814,1.36173,0.08146,1.47746,0.25266,1.57511,0.16000,1.55000,0.73702,0.00000
2.36667,2.32434,1.00000,0.826528,0.16000,0.94313,-0.16147,1.29787,-0.42903,0.59294,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35752,1.36195,0.06457,1.42621,0.25178,1.57500,0.16000,1.55000,0.72380,0.00000
2.37500,2.33268,1.00000,0.763247,0.16000,0.94288,-0.15127,1.21811,-0.32996,0.48560,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35695,1.36215,0.05724,1.37331,0.25090,1.57490,0.16000,1.55000,0.71023,0.00000
2.38333,2.34101,1.00000,0.688440,0.16000,0.94263,-0.12703,1.13918,-0.20810,0.38955,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35629,1.36234,0.05933,1.32039,0.25002,1.57479,0.16000,1.55000,0.69636,0.00000
2.39167,2.34934,1.00000,0.604968,0.16000,0.94238,-0.08893,1.06385,-0.06607,0.31020,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35567,1.36250,0.07071,1.26897,0.24914,1.57468,0.16000,1.55000,0.68227,0.00000
2.40000,2.35768,1.00000,0.514762,0.16000,0.94212,-0.03805,0.99491,0.09202,0.25221,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35490,1.36268,0.09072,1.22069,0.24818,1.57458,0.16000,1.55000,0.66798,0.00000
2.40833,2.36601,1.00000,0.419014,0.16000,0.94187,0.02439,0.93481,0.26148,0.21906,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35426,1.36276,0.11882,1.17698,0.24741,1.57446,0.16000,1.55000,0.65356,0.00000
2.41667,2.37434,1.00000,0.318601,0.16000,0.94163,0.09656,0.88554,0.43765,0.21310,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35356,1.36283,0.15385,1.13907,0.24663,1.57434,0.16000,1.55000,0.63906,0.00000
2.42500,2.38268,1.00000,0.215052,0.16000,0.94138,0.17610,0.84891,0.61453,0.23547,1.55000,0.93000,1.53350,0.84172,0.96159,0.35037,0.35279,1.36296,0.19458,1.10818,0.24568,1.57424,0.16000,1.55000,0.62451,0.00000
2.43333,2.39101,1.00000,0.109908,0.16000,0.94113,0.26038,0.82592,0.78657,0.28587,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.35208,1.36296,0.23943,1.08500,0.24501,1.57410,0.16000,1.55000,0.60997,0.00000
2.44167,2.39934,1.00000,0.010783,0.16000,0.94088,0.34715,0.81717,0.94932,0.36340,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.35130,1.36301,0.28705,1.07005,0.24416,1.57400,0.16000,1.55000,0.59548,0.00000
2.45000,2.40768,1.00000,0.009215,0.16000,0.94064,0.43367,0.82266,1.09769,0.46547,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.35051,1.36306,0.33590,1.06350,0.24329,1.57387,0.16000,1.55000,0.58107,0.00000
2.45833,2.41601,1.00000,0.024298,0.16000,0.94040,0.51740,0.84189,1.22772,0.58899,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34976,1.36313,0.38442,1.06522,0.24241,1.57375,0.16000,1.55000,0.56679,0.00000
2.46667,2.42434,1.00000,0.054731,0.16000,0.94015,0.59555,0.87330,1.33558,0.72878,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34898,1.36291,0.43085,1.07439,0.24207,1.57362,0.16000,1.55000,0.55267,0.00000
2.47500,2.43268,1.00000,0.099646,0.16000,0.93992,0.66660,0.91610,1.41983,0.88202,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34796,1.36287,0.47411,1.09077,0.24114,1.57356,0.16000,1.55000,0.53874,0.00000
2.48333,2.44101,1.00000,0.177605,0.16000,0.93968,0.72917,0.96816,1.47939,1.04353,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34717,1.36274,0.51341,1.11311,0.24052,1.57342,0.16000,1.55000,0.52505,0.00000
2.49167,2.44934,1.00000,0.259613,0.16000,0.93945,0.78232,1.02809,1.51406,1.20992,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34639,1.36271,0.54805,1.14072,0.23980,1.57329,0.16000,1.55000,0.51161,0.00000
2.50000,2.45768,1.00000,0.328483,0.16000,0.93922,0.82495,1.09335,1.52407,1.37575,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34562,1.36263,0.57724,1.17209,0.23914,1.57316,0.16000,1.55000,0.49847,0.00000
2.50833,2.46601,1.00000,0.383673,0.16000,0.93899,0.85673,1.16208,1.51076,1.53726,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34459,1.36254,0.60058,1.20628,0.23829,1.57308,0.16000,1.55000,0.48563,0.00000
2.51667,2.47434,1.00000,0.416157,0.16000,0.93877,0.87825,1.23229,1.47654,1.69116,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34380,1.36240,0.61850,1.24201,0.23772,1.57295,0.16000,1.55000,0.47314,0.00000
2.52500,2.48268,1.00000,0.452289,0.16000,0.93855,0.88981,1.30247,1.42336,1.83523,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34305,1.36221,0.63100,1.27834,0.23725,1.57282,0.16000,1.55000,0.46101,0.00000
2.53333,2.49101,1.00000,0.490988,0.16000,0.93834,0.89187,1.37076,1.35438,1.96625,1.55000,0.93000,1.53372,0.84174,0.96200,0.35016,0.34203,1.36200,0.63814,1.31435,0.23662,1.57272,0.16000,1.55000,0.44927,0.00000
